CUSIP,Security Description,Ticker,Coupon,Maturity,Price,Current Face (m),Market Value,Market Value %,Yield to Worst,Duration,Spread Duration,OAS,WAL to Maturity,Structure,MSCI ESG Rating,Fitch Rating,Moody's Rating,S&P Rating,Barclays Sub Sector,Barclays Industry,Barclays Sub Industry,Country Name,Custom DxS(O),KRD Contribution 3M,KRD Contribution 1Y,KRD Contribution 2Y,KRD Contribution 3Y,KRD Contribution 5Y,KRD Contribution 7Y,KRD Contribution 10Y,KRD Contribution 15Y,KRD Contribution 20Y,KRD Contribution 25Y,KRD Contribution 30Y,KRD Contribution 40Y,KRD Contribution 50Y
92343VCT9,VERIZON COMMUNICATIONS INC,VZ,2.625,1953849600000000000,93.149505,1000000.0,942324.968032787,7.046309056989783e-05,3.674187329267853,6.794290618269892,6.880151325582355,108.84597165541275,7.587431693989071,SENIOR,AA,A-,Baa1,BBB+,Industrial,Communications,Wirelines,United States,7.4887675616928755,5.943468099294706e-07,1.6833461659074598e-06,3.542734970913789e-06,8.476279792623174e-06,1.6013242548503205e-05,0.00036115631368206514,8.728045122341632e-05,0.0,0.0,0.0,0.0,0.0,0.0
92343VEZ3,VERIZON COMMUNICATIONS INC,VZ,1.5,2200003200000000000,72.621345,500000.0,367696.88893442624,2.7494824042861048e-05,3.898874687692766,13.112652604194276,13.27367031080816,110.4313571300681,15.387978142076502,SENIOR,AA,A-,Baa1,BBB+,Industrial,Communications,Wirelines,United States,14.65829426519638,1.715296416857155e-07,4.798867241649565e-07,1.0091705881416773e-06,2.431009694083367e-06,4.592072541330117e-06,7.748159719153504e-06,1.655826389845849e-05,0.00030556439165032163,2.1975591630145837e-05,0.0,0.0,0.0,0.0
92343VFJ8,VERIZON COMMUNICATIONS INC,VZ,1.3,1999987200000000000,81.381196,1350000.0,1115333.0312459017,8.339990455770693e-05,3.76596666080764,8.28228963917092,8.380600239351837,116.49792349732532,9.049180327868854,SENIOR,AA,A-,Baa1,BBB+,Industrial,Communications,Wirelines,United States,9.763225255456767,8.464291820578981e-08,1.2210811422111287e-06,2.376944980841439e-06,5.663936821837036e-06,1.069372325463352e-05,0.00022516951903596232,0.0004455323172724484,0.0,0.0,0.0,0.0,0.0,0.0
92343VFK5,VERIZON COMMUNICATIONS INC,VZ,1.85,2220912000000000000,75.751788,800000.0,620086.4351475411,4.636745085103807e-05,3.912903373152643,13.093324448166586,13.25175481931986,111.53466893873723,16.049180327868854,SENIOR,AA,A-,Baa1,BBB+,Industrial,Communications,Wirelines,United States,14.78030086630156,7.156318729692484e-08,1.032811538565207e-06,2.0112111312587132e-06,4.795000654745327e-06,9.058994711355438e-06,1.5317423174011148e-05,3.116675206190295e-05,0.0004427519009969622,0.00010089842037096145,0.0,0.0,0.0,0.0
931142DM2,WALMART INC,WMT,2.55,1775606400000000000,98.346337,650000.0,640250.2315958905,4.787521458814791e-05,3.444598526279496,1.797069311388528,1.81631018918855,33.49625570976395,1.939726027397261,SENIOR,BBB,AA,Aa2,AA,Industrial,Consumer Cyclical,Retailers,United States,0.6083959054530941,7.308714485116106e-08,1.2682464093973729e-05,7.327952767367608e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99301W9E9,SPAIN (KINGDOM OF),SPGB,6.0,1864512000000000000,113.046329,26658766.0,30530082.375437845,0.0022829109198049696,3.009953362699913,4.205325320602408,4.260351937804908,36.14249991587734,4.754098360655738,SENIOR,BBB,A-,Baa1,A,Treasury,Treasury,Treasury,Spain,1.5397976955372175,2.7099529755467374e-05,0.0001047081912731655,0.00022018632563670186,0.001484992718642731,0.007763396330427506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B04752042,DEUTSCHE BANK AG  RegS,DB,,1958169600000000000,67.856036,1315130074.16,460883.6200171501,3.44629351456608e-05,5.149856742357795,7.628161638474399,7.724062916820672,251.30191507289607,7.722222222222223,SENIOR,A,A-,Baa1,BBB,Financial Institutions,Banking,Banking,Germany,19.410718031405743,0.0,0.0,0.0,0.0,0.0,0.00019847436725415121,6.441447257320962e-05,0.0,0.0,0.0,0.0,0.0,0.0
B04783476,UNION BANK SWITZ FIN NV,UBS,,1801180800000000000,88.07405,593244083.95,269845.6751780574,2.0177922579787905e-05,4.731075386405492,2.710658290527633,2.748844341751823,182.05132854601553,2.747222222222223,SENIOR,AA,A+,Aa3,NR,Financial Institutions,Banking,Banking,Switzerland,5.004307643821169,0.0,0.0,1.3126967330579203e-05,4.156848579594761e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B04783492,MORGAN GUARANTY TRUST CO,JPM,,1800489600000000000,88.878854,1351880478.76,620541.4864634206,4.640147767105505e-05,4.421411890551541,2.68898754575279,2.726926512995635,151.98217586081446,2.725000000000001,SENIOR,,AA,Aa2,A+,Financial Institutions,Banking,Banking,United States,4.144442248576201,0.0,0.0,3.266440877829503e-05,9.210858678369818e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0A031KF7,ITALY (REPUBLIC OF)        RegS,BTPS,5.75,1990828800000000000,114.761031,27261000.0,31668269.786010005,0.002368019778550473,3.790481306898519,6.973598716162097,7.062363740242692,117.99420952392822,8.755494505494505,SENIOR,BBB,BBB,Baa3,BBB,Treasury,Treasury,Treasury,Italy,8.333180269003897,2.7473888825896475e-05,0.0001026992986077886,0.00021160789344808678,0.0005061196430817593,0.0009543654464925573,0.006720152176464151,0.007991201340625793,0.0,0.0,0.0,0.0,0.0,0.0
B0A07EYH6,EUROPEAN INVESTMENT BANK MTN,EIB,5.625,1834185600000000000,108.759016,460800.0,506473.0211378361,3.787191846794345e-05,3.136927990338512,3.457165732151462,3.503722879111423,41.038059601229726,3.795081967213115,SENIOR,AAA,AAA,Aaa,AAA,Non - Corporate,Supranational,Supranational,Supranational,1.4378598833916678,3.7080989049055627e-07,1.736074122364619e-06,3.562495933126496e-06,7.634385230127197e-05,4.8916266490954525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0A09FTM6,ORANGE SA MTN,ORAFP,8.125,1990483200000000000,133.946606,1500000.0,2040167.327704918,0.00015255511640525294,3.540319886388854,6.73380870032112,6.819702373635238,93.41878311713313,8.745901639344263,SENIOR,A,BBB+,Baa1,BBB+,Industrial,Communications,Wirelines,France,6.370882969660284,2.1130155334618297e-06,7.985649318983144e-06,1.652864191161601e-05,3.9568207281098086e-05,7.519961148452778e-05,0.0004190148551018042,0.0004668669894967025,0.0,0.0,0.0,0.0,0.0,0.0
B0A09GV17,DEUTSCHE TELEKOM INTERNATIONAL FIN,DT,7.5,1990137600000000000,127.905345,500000.0,649465.2495901639,4.856427480575973e-05,3.699554127831384,6.794162191045714,6.88078060280271,108.91695121907455,8.734972677595628,SENIOR,BBB,BBB+,Baa1,BBB+,Industrial,Communications,Wirelines,Germany,7.494336452646171,6.6936598490848e-07,2.447747220166518e-06,5.070069354219186e-06,1.212622347374854e-05,2.293772394499069e-05,0.00013548488106171068,0.00015121754868110265,0.0,0.0,0.0,0.0,0.0,0.0
B0A09NCW5,GERMANY (FEDERAL REPUBLIC OF) RegS,DBR,4.75,2035584000000000000,119.001883,24500000.0,30112534.422431696,0.0022516884432411057,2.600022041758199,8.11646971359539,0.0,0.579118791256119,10.1775956284153,SENIOR,AA,AAA,Aaa,AAA,Treasury,Treasury,Treasury,Germany,0.0,1.5949970544956383e-05,7.917606494620891e-05,0.00016040839374325652,0.00039150405664946635,0.0007534189821397306,0.0013037252853683146,0.015015100669912889,0.0005564776307143634,0.0,0.0,0.0,0.0,0.0
B0A09NCX3,EON INTERNATIONAL FINANCE BV MTN RegS,EOANGR,5.75,1991952000000000000,114.663301,600000.0,695143.7404262297,5.197991988157392e-05,3.75834026528139,7.115046249582511,7.205610081003675,114.92288499098382,8.792349726775956,SENIOR,AA,A-,Baa2,BBB+,Utility,Electric,Electric,Germany,8.280894986290589,5.071639404616677e-07,2.259017716362405e-06,4.67656621439632e-06,1.1158031087650004e-05,2.1041006651511306e-05,0.00014682607497132284,0.0001833716734252873,0.0,0.0,0.0,0.0,0.0,0.0
B0A09XGB5,TELEFONICA EUROPE BV MTN RegS,TELEFO,5.875,1991952000000000000,116.223254,500000.0,587215.9967759564,4.39095379710637e-05,3.679504641624454,7.098980914492472,7.189349025819697,107.29960313759904,8.792349726775956,SENIOR,A,BBB,Baa3,BBB-,Industrial,Communications,Wirelines,Spain,7.714142972881377,4.3179954547341606e-07,1.9239182087788386e-06,3.985936031198193e-06,9.521262334863408e-06,1.7980169125226953e-05,0.00012377527926262324,0.00015409460751259965,0.0,0.0,0.0,0.0,0.0,0.0
B0A09XKE4,ELECTRICITE DE FRANCE SA MTN RegS,EDF,5.625,1992556800000000000,112.559659,850000.0,965770.933467213,7.221628107418167e-05,3.910324846519786,7.145829692426053,7.236783745725117,129.55566306582824,8.811475409836067,SENIOR,A,BBB+,Baa1,BBB,Non - Corporate,Foreign Agencies,Foreign Agencies,France,9.375663166414258,6.515885089732949e-07,3.1430093748410856e-06,6.468795704032438e-06,1.539974581739378e-05,2.895924079817492e-05,0.0002022520863549049,0.0002591707790181526,0.0,0.0,0.0,0.0,0.0,0.0
B0A0EFFJ2,ITALY (REPUBLIC OF),BTPS,5.0,2038003200000000000,109.538114,26610921.0,29474427.473931238,0.0022039734943319895,3.901310309557382,8.07062839274936,8.174258153458236,126.2704681151886,10.255494505494505,SENIOR,BBB,BBB,Baa3,BBB,Treasury,Treasury,Treasury,Italy,10.321674035315686,2.3325547643457066e-05,8.713980046049324e-05,0.00017941775189661267,0.0004286410844989172,0.0008071345771566337,0.0013588105831930757,0.014166412402890207,0.0007365693124833764,0.0,0.0,0.0,0.0,0.0
B0A0ELR15,PSA TRESORERIE GIE         RegS,PEUGOT,6.0,2010700800000000000,115.551013,600000.0,715338.8648852459,5.349002619531908e-05,3.978938145082855,7.286243382461224,7.37925691611018,135.37141334393448,9.387978142076504,SENIOR,BB,BBB+,Baa1,BBB+,Industrial,Consumer Cyclical,Automotive,France,9.989404381618384,8.212863775256811e-07,2.2924749824176577e-06,4.811259666058598e-06,1.155166716065113e-05,2.1731523589306022e-05,9.437836645784254e-05,0.0002541547711595196,0.0,0.0,0.0,0.0,0.0,0.0
B0A0FBQT6,RESEAU FERRE DE FRANCE MTN RegS,RESFER,5.0,2012515200000000000,112.427254,3650000.0,4204817.448595628,0.00031441853156964384,3.434478450237588,7.593286053252103,7.690135409320063,83.05233071127257,9.44535519125683,SENIOR,BBB,AA-,Aa2,AA,Non - Corporate,Foreign Agencies,Foreign Agencies,France,6.386836692293174,4.311964312591793e-06,1.1695190504416676e-05,2.47021155110174e-05,5.974007706278174e-05,0.00011328767541548082,0.0005282178488968236,0.001645514978948671,0.0,0.0,0.0,0.0,0.0,0.0
B0A0HFDU6,VEOLIA ENVIRONNEMENT SA MTN,VIEFP,6.125,2016489600000000000,119.004259,700000.0,851421.5479726775,6.366571584450894e-05,3.724663073824952,7.465335530242396,7.560722785357073,110.60302405809406,9.57103825136612,SENIOR,A,BBB,Baa1,BBB,Utility,Other Utility,Other Utility,France,8.362388041254283,9.906065927481246e-07,2.7373432876071312e-06,5.7909161958222076e-06,1.381753753612332e-05,2.6228821580241905e-05,9.294306899184931e-05,0.00033277763636793695,0.0,0.0,0.0,0.0,0.0,0.0
B0A0J7853,ITALY (REPUBLIC OF) MTN,ITALY,5.345,2463696000000000000,106.587333,1400000.0,1523912.962546448,0.00011395179024569319,4.869086491009234,13.81244211769671,13.994831389607834,207.71740128818826,23.743431394565462,SENIOR,BBB,BBB,Baa3,BBB,Non - Corporate,Foreign Local Government,Foreign Local Government,Italy,29.069700077157037,1.7276092539976672e-06,4.761269844418596e-06,9.9864191073196e-06,2.3530878197574763e-05,4.38953540085367e-05,7.226245455046307e-05,0.0001425840322721842,0.0002008000983736151,0.000405804465994177,0.0006685999253742672,0.0,0.0,0.0
B7A122WK5,AUSTRIA (REPUBLIC OF),RAGB,4.85,1773532800000000000,103.049473,10351371.0,10730304.246517297,0.000802366938810222,3.144271350879491,1.80205896431379,1.829617470342643,5.784730730213156,1.873972602739726,SENIOR,AA,AA+,Aa1,AA+,Treasury,Treasury,Treasury,Austria,0.10583844405225946,4.633016199888122e-06,0.000187453748924455,0.0012538257696276317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B80034158,AUSTRIA (REPUBLIC OF)      RegS,ATGV,6.25,1815609600000000000,109.851402,9449531.0,10848400.617550302,0.0008111976878303258,2.979187746810319,2.849797794989481,2.889191345521845,18.921758571203103,3.207650273224044,SENIOR,AA,AA+,Aa1,AA+,Treasury,Treasury,Treasury,Austria,0.546685811059738,9.348861297529355e-06,3.9450033188338135e-05,8.120863745237448e-05,0.0019462880707385147,0.00023545377940267144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BKR01EXP3,GLAXOSMITHKLINE CAPITAL PLC MTN,GSK,4.0,1750032000000000000,100.513366,750000.0,779997.7859836066,5.832494787103037e-05,3.520844651426636,1.070962183383851,1.088820677691496,15.652684154438443,1.128415300546448,SENIOR,AA,WD,A2,A,Industrial,Consumer Non-Cyclical,Pharmaceuticals,United Kingdom,0.17042966168726603,3.08057788792063e-07,5.350099163374562e-05,8.654764095170286e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRS06C4D5,FRANCE (REPUBLIC OF)       RegS,FRTR,4.75,2061072000000000000,114.947658,29004000.0,33358291.19406,0.002494392458443584,3.121769121856186,8.86024918783805,8.974964367173257,48.65777474227185,10.986301369863014,SENIOR,A,AA-,Aa2,AA,Treasury,Treasury,Treasury,France,4.367017944978327,5.670516054105116e-07,9.677664772597675e-05,0.00018911643262331485,0.000457450211050983,0.0008715970736116145,0.0014911043530770175,0.015497220836736802,0.0034971061476430044,0.0,0.0,0.0,0.0,0.0
BRS06D5A8,DSL BANK AG,DB,5.5,1848009600000000000,106.549961,1250000.29045,707930.2451708042,5.293604082971167e-05,3.791411528127075,3.710521292313337,3.759903939509117,108.25855578711754,4.233333333333333,SENIOR,A,AA-,Aaa,NR,Non - Corporate,Foreign Agencies,Foreign Agencies,Germany,4.070417703895508,6.175078945925056e-07,2.29785042588371e-06,4.752074305192497e-06,7.597371633012647e-05,0.00011277915767361813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRS0AX204,BELGIUM KINGDOM OF (GOVERNMENT),BGB,5.0,2058652800000000000,117.089757,20325693.0,23891187.811992038,0.001786482357708536,3.126386614096122,8.721243737741936,8.834059287856125,49.349840021066896,10.909589041095888,SENIOR,A,AA-,Aa3,AA,Treasury,Treasury,Treasury,Belgium,4.3595941259231985,7.136146938015679e-06,6.921978147009172e-05,0.0001395706847842996,0.00033752169175878954,0.0006425172899433947,0.0010986758774093714,0.01102977836610763,0.002255928236340426,0.0,0.0,0.0,0.0,0.0
BRS0F0XU1,ITALY (REPUBLIC OF) MTN,ITALY,5.2,2037916800000000000,107.327743,2200000.0,2446854.0618469943,0.00018296543678682223,4.298616900362684,7.902857423188546,8.004357760101158,164.35206678587716,10.251366120218579,SENIOR,BBB,BBB,Baa3,BBB,Non - Corporate,Foreign Agencies,Foreign Agencies,Italy,13.155327411661995,2.1196339064396e-06,7.4085020329185675e-06,1.5307474091911793e-05,3.627786907614032e-05,6.817448188820413e-05,0.00011339017360251768,0.0011438027357809923,5.946888991854809e-05,0.0,0.0,0.0,0.0,0.0
BRS0QTEQ6,CATALUNYA (AUTONOMOUS COMMUNITY OF,GENCAT,4.69,2045606400000000000,103.389472,500000.0,528800.5020765028,3.954147341443214e-05,4.279385527148771,8.280672826224734,8.387298659262102,161.59294205677134,10.494535519125682,SENIOR,,BBB,NR,NR,Non - Corporate,Foreign Local Government,Foreign Local Government,Spain,13.553282662589767,5.572538498041301e-07,1.4845988208245418e-06,3.1362466622375248e-06,7.431231499447848e-06,1.3986333607604049e-05,2.3324420062824316e-05,0.0002508163194052761,2.669360050375747e-05,0.0,0.0,0.0,0.0,0.0
BRS0XM8F4,SPAIN (KINGDOM OF),SPGB,4.2,2116972800000000000,107.108164,22243581.0,24054420.004329886,0.0017986881732634781,3.498277864223742,10.003313324072337,10.135740669156084,78.90408990385276,12.754098360655735,SENIOR,BBB,A-,Baa1,A,Treasury,Treasury,Treasury,Spain,7.997513930012284,1.582022476254182e-05,6.186036843421733e-05,0.00012780939920054493,0.0003046113953394973,0.0005812584032553237,0.0009891371827467053,0.007888941161588527,0.008023403234130524,0.0,0.0,0.0,0.0,0.0
BRS0YE9B9,BUNDESREPUBLIK DEUTSCHLAND RegS,DBR,4.0,2114640000000000000,113.983189,28250000.0,32561480.400696725,0.00243481030472326,2.683352989559173,10.127721478224315,0.0,-0.13357964301006,12.680327868852459,SENIOR,AA,AAA,Aaa,AAA,Treasury,Treasury,Treasury,Germany,0.0,2.2591192309673727e-05,7.447840388007197e-05,0.00015684452003016157,0.0003794911502943356,0.0007299729831022202,0.001268668246693775,0.01112255119658123,0.010904482925656182,0.0,0.0,0.0,0.0,0.0
BRS10CJC5,FRANCE (REPUBLIC OF),FRTR,4.0,2692224000000000000,109.798937,20118000.0,22100373.70317,0.0016525728243474425,3.478286834687573,18.66075638460033,18.900241862290155,77.8200058222549,30.986301369863014,SENIOR,A,AA-,Aa2,AA,Treasury,Treasury,Treasury,France,14.708169317654455,3.3271506362068485e-07,5.6782689448430136e-05,0.00011063762976736886,0.0002665369331234548,0.0005053437775702926,0.0008586490771508811,0.0017676904066218615,0.002634701510709369,0.002949403819478011,0.0031248865381073264,0.016901980464816425,0.001661313321101497,0.0
BRS14KGV4,NETHERLANDS (KINGDOM OF),NETHER,4.0,2115590400000000000,111.137715,17977427.0,20187964.672336217,0.001509570935065397,2.936275309661696,10.119226005126148,10.253151125397652,24.43564126076043,12.710382513661202,SENIOR,A,AAA,Aaa,AAA,Treasury,Treasury,Treasury,Netherlands,2.505423226925791,1.3638133560928775e-05,4.725436502030744e-05,9.89977256818224e-05,0.0002391870786968343,0.00046014139771811393,0.0007911089294216335,0.006818559958179348,0.006806801874417372,0.0,0.0,0.0,0.0,0.0
BRS157B62,GEN DE CATALUNYA,GENCAT,4.22,2061158400000000000,99.909854,1120000.0,1119508.3264438354,8.371211553976574e-05,4.230317647980186,8.89960296126524,9.014855266510455,155.52470364420802,10.98904109589041,SENIOR,,BBB,NR,NR,Non - Corporate,Foreign Local Government,Foreign Local Government,Spain,14.020326937194664,7.685373014179858e-09,3.302901063688829e-06,6.369023553262525e-06,1.5102373589975523e-05,2.831924663676496e-05,4.7249848972805835e-05,0.0005248308732598629,0.00011982263890210228,0.0,0.0,0.0,0.0,0.0
BRS16EQ03,EUROPEAN INVESTMENT BANK MTN,EIB,4.0,2139177600000000000,109.116235,5000000.0,5564008.471311475,0.0004160531092200224,3.156716813394866,10.453796295295405,10.59313619613403,43.78677958903913,13.459016393442623,SENIOR,AAA,AAA,Aaa,AAA,Non - Corporate,Supranational,Supranational,Supranational,4.638393197767931,4.751366388633017e-06,1.2874942517095587e-05,2.743998426833745e-05,6.612720419725776e-05,0.00012676201236842103,0.00021701753294752876,0.0014358256191722156,0.0024585357899509154,0.0,0.0,0.0,0.0,0.0
BRS174RH6,CEDULAS TDA 6,CEDTDA,3.875,1747958400000000000,100.0735,3000000.0,3111149.6721311477,0.0002326386634767142,3.79895263244312,1.00702870008395,1.023965652742629,39.82408555539839,1.062841530054645,SECURED,,A+,Aa1,BBB+,European Collateralized,Mortgages Other,Mortgages Other,Spain,0.40778495760611816,6.751531843771865e-07,0.0002165785038865971,1.7020153799248696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRS19Y7H0,AYT CEDULAS CAJAS X,AYTCED,3.75,1751241600000000000,99.903293,2000000.0,2060565.86,0.00015408043269990866,3.827563893563091,1.110854050673907,1.1292899990609,46.77891127094676,1.166666666666667,SECURED,,A+,Aa1,BBB-,European Collateralized,Mortgages Other,Mortgages Other,Spain,0.5282695666523739,9.757123904958475e-07,0.0001400834956665388,3.0101664737247233e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRS19Y7J6,COMUNE DI MILANO,COMILA,4.019,2066688000000000000,97.010836,1685347.0,1691599.359978461,0.0001264906724895315,4.361535395699945,8.763512701691507,8.877284569288966,167.3999310131867,11.163934426229508,SENIOR,,NR,Baa3,NR,Non - Corporate,Foreign Local Government,Foreign Local Government,Italy,14.860568244833996,8.872264483441679e-07,4.5490880697097865e-06,9.088856544197007e-06,2.1501211849870284e-05,4.023935399401722e-05,6.71647056572379e-05,0.0007535395479429315,0.0002115326245012019,0.0,0.0,0.0,0.0,0.0
BRS1AU4Z9,CAISSE NATIONALE DES AUTOROUTES MTN RegS,CAINAT,3.75,1752537600000000000,99.641406,868264.0,890949.2852606925,6.662143348654813e-05,4.049591196202851,1.151210239177167,1.170211560526001,69.92713843919636,1.207650273224044,SENIOR,A,AA-,Aa2,NR,Non - Corporate,Foreign Agencies,Foreign Agencies,France,0.8182954579604969,5.125019147606855e-07,5.952933845333158e-05,1.665343601028252e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRS1GK7S8,GENERAL ELECTRIC CO MTN RegS,GE,4.125,2073772800000000000,102.367024,750000.0,786687.1062295083,5.882514705318938e-05,3.862124830900315,9.008985803763691,9.126292109267313,118.59490925340668,11.387978142076504,SUB,A,BBB+,Baa1,BBB+,Industrial,Capital Goods,Aerospace/Defense,United States,10.823317845186384,7.059361794960633e-07,1.973659292655216e-06,4.148067613947856e-06,9.982977863780826e-06,1.8835807873683622e-05,3.1730909754657536e-05,0.000342139948373276,0.00012043760775499749,0.0,0.0,0.0,0.0,0.0
BRS1KREH4,ITALY (REPUBLIC OF),BTPS,4.0,2117059200000000000,100.313939,31899008.0,32311130.10476672,0.0024160901644587575,4.007264866368399,9.893253027746368,10.02425013326535,127.72772665159083,12.755494505494505,SENIOR,BBB,BBB,Baa3,BBB,Treasury,Treasury,Treasury,Italy,12.803746809088896,2.2406055099461372e-05,8.369138619507502e-05,0.00017228453224855204,0.0004114760008214787,0.0007745255788802444,0.0013032405685744434,0.010436280747643956,0.01069908646537661,0.0,0.0,0.0,0.0,0.0
BRS1XLJL9,BANCO SANTANDER SA,SANTAN,3.875,1770336000000000000,100.481229,1500000.0,1520558.5989344262,0.00011370096506858716,3.582516844429628,1.70732006668795,1.733678889065765,45.43420413396322,1.770491803278688,SECURED,AA,AAA,Aa1,NR,European Collateralized,Mortgages Other,Mortgages Other,Spain,0.7876832054855655,9.272985475172481e-07,4.37892880038036e-05,0.00014940735271206369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
